Place,Date,Time,Value,Value,Value,Date Time
2453,28/10/2018,22:10:34,63.4,29,28.6,28/10/2018 22:10
2454,28/10/2018,22:12:34,63.2,29,28.6,28/10/2018 22:12
2455,28/10/2018,22:14:34,63.3,29,28.6,28/10/2018 22:14
2456,28/10/2018,22:16:34,63.2,29,28.6,28/10/2018 22:16
2457,28/10/2018,22:18:34,63.2,29,28.6,28/10/2018 22:18
2458,28/10/2018,22:20:34,63.3,29,28.6,28/10/2018 22:20
2459,28/10/2018,22:22:34,63.2,29,28.6,28/10/2018 22:22
2460,28/10/2018,22:24:34,63.3,29,28.6,28/10/2018 22:24
2461,28/10/2018,22:26:34,63.3,28.9,28.6,28/10/2018 22:26
2462,28/10/2018,22:28:34,63.2,28.9,28.6,28/10/2018 22:28
2463,28/10/2018,22:30:34,63.2,28.9,28.6,28/10/2018 22:30
2464,28/10/2018,22:32:34,63,28.9,28.6,28/10/2018 22:32
2465,28/10/2018,22:34:34,63,28.9,28.6,28/10/2018 22:34
2466,28/10/2018,22:36:34,63,28.9,28.6,28/10/2018 22:36
2467,28/10/2018,22:38:34,63.1,28.9,28.6,28/10/2018 22:38
2468,28/10/2018,22:40:34,63,28.9,28.6,28/10/2018 22:40
2469,28/10/2018,22:42:34,63,28.9,28.6,28/10/2018 22:42
2470,28/10/2018,22:44:34,62.9,28.9,28.6,28/10/2018 22:44
2471,28/10/2018,22:46:34,62.8,28.9,28.6,28/10/2018 22:46
2472,28/10/2018,22:48:34,62.6,28.9,28.6,28/10/2018 22:48
2473,28/10/2018,22:50:34,62.6,28.9,28.6,28/10/2018 22:50
2474,28/10/2018,22:52:34,62.9,28.9,28.6,28/10/2018 22:52
2475,28/10/2018,22:54:34,62.9,28.9,28.6,28/10/2018 22:54
2476,28/10/2018,22:56:34,63,28.9,28.5,28/10/2018 22:56
2477,28/10/2018,22:58:34,62.9,28.9,28.5,28/10/2018 22:58
2478,28/10/2018,23:00:34,62.9,28.9,28.5,28/10/2018 23:00
2479,28/10/2018,23:02:34,62.9,28.9,28.5,28/10/2018 23:02
2480,28/10/2018,23:04:34,62.7,28.9,28.5,28/10/2018 23:04
2481,28/10/2018,23:06:34,62.7,28.9,28.5,28/10/2018 23:06
2482,28/10/2018,23:08:34,62.8,28.9,28.5,28/10/2018 23:08
2483,28/10/2018,23:10:34,62.6,28.9,28.5,28/10/2018 23:10
2484,28/10/2018,23:12:34,62.7,28.9,28.5,28/10/2018 23:12
2485,28/10/2018,23:14:34,62.6,28.9,28.5,28/10/2018 23:14
2486,28/10/2018,23:16:34,62.5,28.9,28.5,28/10/2018 23:16
2487,28/10/2018,23:18:34,62.6,28.9,28.5,28/10/2018 23:18
2488,28/10/2018,23:20:34,62.5,28.9,28.5,28/10/2018 23:20
2489,28/10/2018,23:22:34,62.5,28.9,28.5,28/10/2018 23:22
2490,28/10/2018,23:24:34,62.5,28.9,28.5,28/10/2018 23:24
2491,28/10/2018,23:26:34,62.6,28.9,28.5,28/10/2018 23:26
2492,28/10/2018,23:28:34,62.5,28.9,28.5,28/10/2018 23:28
2493,28/10/2018,23:30:34,62.6,28.9,28.5,28/10/2018 23:30
2494,28/10/2018,23:32:34,62.5,28.9,28.5,28/10/2018 23:32
2495,28/10/2018,23:34:34,62.4,28.8,28.5,28/10/2018 23:34
2496,28/10/2018,23:36:34,62.4,28.8,28.5,28/10/2018 23:36
2497,28/10/2018,23:38:34,62.3,28.8,28.5,28/10/2018 23:38
2498,28/10/2018,23:40:34,62.4,28.8,28.5,28/10/2018 23:40
2499,28/10/2018,23:42:34,62.4,28.8,28.5,28/10/2018 23:42
2500,28/10/2018,23:44:34,62.5,28.8,28.5,28/10/2018 23:44
2501,28/10/2018,23:46:34,62.4,28.8,28.5,28/10/2018 23:46
2502,28/10/2018,23:48:34,62.5,28.8,28.5,28/10/2018 23:48
2503,28/10/2018,23:50:34,62.5,28.8,28.5,28/10/2018 23:50
2504,28/10/2018,23:52:34,62.5,28.8,28.5,28/10/2018 23:52
2505,28/10/2018,23:54:34,62.6,28.8,28.5,28/10/2018 23:54
2506,28/10/2018,23:56:34,62.6,28.8,28.4,28/10/2018 23:56
2507,28/10/2018,23:58:34,62.6,28.8,28.4,28/10/2018 23:58
2508,29/10/2018,0:00:34,62.6,28.8,28.4,29/10/2018 0:00
2509,29/10/2018,0:02:34,62.6,28.8,28.4,29/10/2018 0:02
2510,29/10/2018,0:04:34,62.8,28.8,28.4,29/10/2018 0:04
2511,29/10/2018,0:06:34,62.9,28.8,28.4,29/10/2018 0:06
2512,29/10/2018,0:08:34,63,28.8,28.4,29/10/2018 0:08
2513,29/10/2018,0:10:34,63,28.8,28.4,29/10/2018 0:10
2514,29/10/2018,0:12:34,63,28.8,28.4,29/10/2018 0:12
2515,29/10/2018,0:14:34,63,28.8,28.4,29/10/2018 0:14
2516,29/10/2018,0:16:34,62.8,28.8,28.4,29/10/2018 0:16
2517,29/10/2018,0:18:34,62.9,28.8,28.4,29/10/2018 0:18
2518,29/10/2018,0:20:34,62.9,28.8,28.4,29/10/2018 0:20
2519,29/10/2018,0:22:34,62.9,28.8,28.4,29/10/2018 0:22
2520,29/10/2018,0:24:34,62.9,28.8,28.4,29/10/2018 0:24
2521,29/10/2018,0:26:34,62.7,28.8,28.4,29/10/2018 0:26
2522,29/10/2018,0:28:34,62.8,28.8,28.4,29/10/2018 0:28
2523,29/10/2018,0:30:34,62.7,28.8,28.4,29/10/2018 0:30
2524,29/10/2018,0:32:34,62.6,28.8,28.4,29/10/2018 0:32
2525,29/10/2018,0:34:34,62.5,28.8,28.4,29/10/2018 0:34
2526,29/10/2018,0:36:34,62.3,28.8,28.4,29/10/2018 0:36
2527,29/10/2018,0:38:34,62.4,28.8,28.4,29/10/2018 0:38
2528,29/10/2018,0:40:34,62.4,28.8,28.4,29/10/2018 0:40
2529,29/10/2018,0:42:34,62.4,28.8,28.4,29/10/2018 0:42
2530,29/10/2018,0:44:34,62.3,28.8,28.4,29/10/2018 0:44
2531,29/10/2018,0:46:34,62.3,28.8,28.4,29/10/2018 0:46
2532,29/10/2018,0:48:34,62.3,28.7,28.4,29/10/2018 0:48
2533,29/10/2018,0:50:34,62.4,28.8,28.4,29/10/2018 0:50
2534,29/10/2018,0:52:34,62.5,28.7,28.4,29/10/2018 0:52
2535,29/10/2018,0:54:34,62.4,28.7,28.4,29/10/2018 0:54
2536,29/10/2018,0:56:34,62.4,28.7,28.4,29/10/2018 0:56
2537,29/10/2018,0:58:34,62.4,28.7,28.4,29/10/2018 0:58
2538,29/10/2018,1:00:34,62.3,28.7,28.4,29/10/2018 1:00
2539,29/10/2018,1:02:34,62.6,28.7,28.4,29/10/2018 1:02
2540,29/10/2018,1:04:34,62.5,28.7,28.3,29/10/2018 1:04
2541,29/10/2018,1:06:34,62.5,28.7,28.3,29/10/2018 1:06
2542,29/10/2018,1:08:34,62.3,28.7,28.3,29/10/2018 1:08
2543,29/10/2018,1:10:34,62.2,28.7,28.3,29/10/2018 1:10
2544,29/10/2018,1:12:34,62.3,28.7,28.3,29/10/2018 1:12
2545,29/10/2018,1:14:34,62.2,28.7,28.3,29/10/2018 1:14
2546,29/10/2018,1:16:34,62.3,28.7,28.3,29/10/2018 1:16
2547,29/10/2018,1:18:34,62.2,28.7,28.3,29/10/2018 1:18
2548,29/10/2018,1:20:34,62.2,28.7,28.3,29/10/2018 1:20
2549,29/10/2018,1:22:34,62.1,28.7,28.3,29/10/2018 1:22
2550,29/10/2018,1:24:34,62,28.7,28.3,29/10/2018 1:24
2551,29/10/2018,1:26:34,62.4,28.7,28.3,29/10/2018 1:26
2552,29/10/2018,1:28:34,62.3,28.7,28.3,29/10/2018 1:28
2553,29/10/2018,1:30:34,62.1,28.7,28.3,29/10/2018 1:30
2554,29/10/2018,1:32:34,62,28.7,28.3,29/10/2018 1:32
2555,29/10/2018,1:34:34,62.2,28.7,28.3,29/10/2018 1:34
2556,29/10/2018,1:36:34,62.3,28.7,28.3,29/10/2018 1:36
2557,29/10/2018,1:38:34,62.4,28.7,28.3,29/10/2018 1:38
2558,29/10/2018,1:40:34,62.3,28.7,28.3,29/10/2018 1:40
2559,29/10/2018,1:42:34,62.2,28.7,28.3,29/10/2018 1:42
2560,29/10/2018,1:44:34,62.2,28.7,28.3,29/10/2018 1:44
2561,29/10/2018,1:46:34,62,28.7,28.3,29/10/2018 1:46
2562,29/10/2018,1:48:34,62.2,28.7,28.3,29/10/2018 1:48
2563,29/10/2018,1:50:34,62.3,28.7,28.3,29/10/2018 1:50
2564,29/10/2018,1:52:34,62.2,28.7,28.3,29/10/2018 1:52
2565,29/10/2018,1:54:34,62.2,28.6,28.3,29/10/2018 1:54
2566,29/10/2018,1:56:34,62.1,28.6,28.3,29/10/2018 1:56
2567,29/10/2018,1:58:34,62.1,28.6,28.3,29/10/2018 1:58
2568,29/10/2018,2:00:34,62.1,28.6,28.3,29/10/2018 2:00
2569,29/10/2018,2:02:34,62.2,28.6,28.3,29/10/2018 2:02
2570,29/10/2018,2:04:34,62.2,28.6,28.3,29/10/2018 2:04
2571,29/10/2018,2:06:34,62,28.6,28.3,29/10/2018 2:06
2572,29/10/2018,2:08:34,62.2,28.6,28.3,29/10/2018 2:08
2573,29/10/2018,2:10:34,62.2,28.6,28.3,29/10/2018 2:10
2574,29/10/2018,2:12:34,62.2,28.6,28.3,29/10/2018 2:12
2575,29/10/2018,2:14:34,62.1,28.6,28.3,29/10/2018 2:14
2576,29/10/2018,2:16:34,62.1,28.6,28.3,29/10/2018 2:16
2577,29/10/2018,2:18:34,62.1,28.6,28.3,29/10/2018 2:18
2578,29/10/2018,2:20:34,62,28.6,28.3,29/10/2018 2:20
2579,29/10/2018,2:22:34,62.1,28.6,28.2,29/10/2018 2:22
2580,29/10/2018,2:24:34,62,28.6,28.2,29/10/2018 2:24
2581,29/10/2018,2:26:34,61.9,28.6,28.2,29/10/2018 2:26
2582,29/10/2018,2:28:34,61.9,28.6,28.2,29/10/2018 2:28
2583,29/10/2018,2:30:34,62.2,28.6,28.2,29/10/2018 2:30
2584,29/10/2018,2:32:34,62.2,28.6,28.2,29/10/2018 2:32
2585,29/10/2018,2:34:34,62.1,28.6,28.2,29/10/2018 2:34
2586,29/10/2018,2:36:34,62.1,28.6,28.2,29/10/2018 2:36
2587,29/10/2018,2:38:34,62.1,28.6,28.2,29/10/2018 2:38
2588,29/10/2018,2:40:34,62.1,28.6,28.2,29/10/2018 2:40
2589,29/10/2018,2:42:34,61.8,28.6,28.2,29/10/2018 2:42
2590,29/10/2018,2:44:34,62.1,28.6,28.2,29/10/2018 2:44
2591,29/10/2018,2:46:34,62.2,28.6,28.2,29/10/2018 2:46
2592,29/10/2018,2:48:34,62.1,28.6,28.2,29/10/2018 2:48
2593,29/10/2018,2:50:34,62.1,28.6,28.2,29/10/2018 2:50
2594,29/10/2018,2:52:34,62.1,28.6,28.2,29/10/2018 2:52
2595,29/10/2018,2:54:34,62.1,28.6,28.2,29/10/2018 2:54
2596,29/10/2018,2:56:34,62.1,28.6,28.2,29/10/2018 2:56
2597,29/10/2018,2:58:34,62,28.6,28.2,29/10/2018 2:58
2598,29/10/2018,3:00:34,62,28.6,28.2,29/10/2018 3:00
2599,29/10/2018,3:02:34,62,28.6,28.2,29/10/2018 3:02
2600,29/10/2018,3:04:34,62.2,28.5,28.2,29/10/2018 3:04
2601,29/10/2018,3:06:34,62.1,28.5,28.2,29/10/2018 3:06
2602,29/10/2018,3:08:34,62.1,28.6,28.2,29/10/2018 3:08
2603,29/10/2018,3:10:34,62.1,28.5,28.2,29/10/2018 3:10
2604,29/10/2018,3:12:34,62.1,28.5,28.2,29/10/2018 3:12
2605,29/10/2018,3:14:34,62.1,28.5,28.2,29/10/2018 3:14
2606,29/10/2018,3:16:34,62.1,28.5,28.2,29/10/2018 3:16
2607,29/10/2018,3:18:34,62.1,28.5,28.2,29/10/2018 3:18
2608,29/10/2018,3:20:34,62.3,28.5,28.2,29/10/2018 3:20
2609,29/10/2018,3:22:34,62.4,28.5,28.2,29/10/2018 3:22
2610,29/10/2018,3:24:34,62.5,28.5,28.2,29/10/2018 3:24
2611,29/10/2018,3:26:34,62.3,28.5,28.2,29/10/2018 3:26
2612,29/10/2018,3:28:34,62.4,28.5,28.2,29/10/2018 3:28
2613,29/10/2018,3:30:34,62.4,28.5,28.2,29/10/2018 3:30
2614,29/10/2018,3:32:34,62.5,28.5,28.2,29/10/2018 3:32
2615,29/10/2018,3:34:34,62.5,28.5,28.2,29/10/2018 3:34
2616,29/10/2018,3:36:34,62.5,28.5,28.1,29/10/2018 3:36
2617,29/10/2018,3:38:34,62.5,28.5,28.2,29/10/2018 3:38
2618,29/10/2018,3:40:34,62.6,28.5,28.1,29/10/2018 3:40
2619,29/10/2018,3:42:34,62.6,28.5,28.1,29/10/2018 3:42
2620,29/10/2018,3:44:34,62.6,28.5,28.1,29/10/2018 3:44
2621,29/10/2018,3:46:34,62.6,28.5,28.1,29/10/2018 3:46
2622,29/10/2018,3:48:34,62.7,28.5,28.1,29/10/2018 3:48
2623,29/10/2018,3:50:34,62.7,28.5,28.1,29/10/2018 3:50
2624,29/10/2018,3:52:34,62.7,28.5,28.1,29/10/2018 3:52
2625,29/10/2018,3:54:34,62.8,28.5,28.1,29/10/2018 3:54
2626,29/10/2018,3:56:34,62.8,28.5,28.1,29/10/2018 3:56
2627,29/10/2018,3:58:34,62.8,28.5,28.1,29/10/2018 3:58
2628,29/10/2018,4:00:34,62.8,28.5,28.1,29/10/2018 4:00
2629,29/10/2018,4:02:34,62.9,28.5,28.1,29/10/2018 4:02
2630,29/10/2018,4:04:34,63.2,28.5,28.1,29/10/2018 4:04
2631,29/10/2018,4:06:34,63.1,28.5,28.1,29/10/2018 4:06
2632,29/10/2018,4:08:34,63.4,28.5,28.1,29/10/2018 4:08
2633,29/10/2018,4:10:34,63.3,28.5,28.1,29/10/2018 4:10
2634,29/10/2018,4:12:34,63.2,28.5,28.1,29/10/2018 4:12
2635,29/10/2018,4:14:34,63.5,28.5,28.1,29/10/2018 4:14
2636,29/10/2018,4:16:34,63.3,28.5,28.1,29/10/2018 4:16
2637,29/10/2018,4:18:34,63.3,28.5,28.1,29/10/2018 4:18
2638,29/10/2018,4:20:34,63.3,28.5,28.1,29/10/2018 4:20
2639,29/10/2018,4:22:34,63.4,28.5,28.1,29/10/2018 4:22
2640,29/10/2018,4:24:34,63.4,28.5,28.1,29/10/2018 4:24
2641,29/10/2018,4:26:34,63.3,28.4,28.1,29/10/2018 4:26
2642,29/10/2018,4:28:34,63.3,28.4,28.1,29/10/2018 4:28
2643,29/10/2018,4:30:34,63.3,28.4,28.1,29/10/2018 4:30
2644,29/10/2018,4:32:34,63.2,28.4,28.1,29/10/2018 4:32
2645,29/10/2018,4:34:34,63.1,28.4,28.1,29/10/2018 4:34
2646,29/10/2018,4:36:34,63.3,28.4,28.1,29/10/2018 4:36
2647,29/10/2018,4:38:34,63.2,28.4,28.1,29/10/2018 4:38
2648,29/10/2018,4:40:34,63.1,28.4,28.1,29/10/2018 4:40
2649,29/10/2018,4:42:34,63.1,28.4,28,29/10/2018 4:42
2650,29/10/2018,4:44:34,63,28.4,28,29/10/2018 4:44
2651,29/10/2018,4:46:34,63,28.4,28.1,29/10/2018 4:46
2652,29/10/2018,4:48:34,63,28.4,28,29/10/2018 4:48
2653,29/10/2018,4:50:34,63.1,28.4,28,29/10/2018 4:50
2654,29/10/2018,4:52:34,63.1,28.4,28,29/10/2018 4:52
2655,29/10/2018,4:54:34,63.1,28.4,28,29/10/2018 4:54
2656,29/10/2018,4:56:34,63.1,28.4,28,29/10/2018 4:56
2657,29/10/2018,4:58:34,63.1,28.4,28,29/10/2018 4:58
2658,29/10/2018,5:00:34,63.2,28.4,28,29/10/2018 5:00
2659,29/10/2018,5:02:34,63.1,28.4,28,29/10/2018 5:02
2660,29/10/2018,5:04:34,63.1,28.4,28,29/10/2018 5:04
2661,29/10/2018,5:06:34,63.1,28.4,28,29/10/2018 5:06
2662,29/10/2018,5:08:34,63.1,28.4,28,29/10/2018 5:08
2663,29/10/2018,5:10:34,63.1,28.4,28,29/10/2018 5:10
2664,29/10/2018,5:12:34,63.3,28.4,28,29/10/2018 5:12
2665,29/10/2018,5:14:34,63.2,28.4,28,29/10/2018 5:14
2666,29/10/2018,5:16:34,63.1,28.4,28,29/10/2018 5:16
2667,29/10/2018,5:18:34,63,28.4,28,29/10/2018 5:18
2668,29/10/2018,5:20:34,63,28.4,28,29/10/2018 5:20
2669,29/10/2018,5:22:34,63.2,28.4,28,29/10/2018 5:22
2670,29/10/2018,5:24:34,63.1,28.4,28,29/10/2018 5:24
2671,29/10/2018,5:26:34,63,28.3,28,29/10/2018 5:26
2672,29/10/2018,5:28:34,63.2,28.3,28,29/10/2018 5:28
2673,29/10/2018,5:30:34,63.2,28.4,28,29/10/2018 5:30
2674,29/10/2018,5:32:34,63.1,28.3,28,29/10/2018 5:32
2675,29/10/2018,5:34:34,63.1,28.3,28,29/10/2018 5:34
2676,29/10/2018,5:36:34,63.1,28.3,28,29/10/2018 5:36
2677,29/10/2018,5:38:34,63.1,28.3,28,29/10/2018 5:38
2678,29/10/2018,5:40:34,63.1,28.3,28,29/10/2018 5:40
2679,29/10/2018,5:42:34,63.1,28.3,28,29/10/2018 5:42
2680,29/10/2018,5:44:34,63.2,28.3,28,29/10/2018 5:44
2681,29/10/2018,5:46:34,63.2,28.3,28,29/10/2018 5:46
2682,29/10/2018,5:48:34,63.2,28.3,28,29/10/2018 5:48
2683,29/10/2018,5:50:34,63.2,28.3,28,29/10/2018 5:50
2684,29/10/2018,5:52:34,63.2,28.3,28,29/10/2018 5:52
2685,29/10/2018,5:54:34,63.1,28.3,28,29/10/2018 5:54
2686,29/10/2018,5:56:34,63.2,28.3,28,29/10/2018 5:56
2687,29/10/2018,5:58:34,63.1,28.3,28,29/10/2018 5:58
2688,29/10/2018,6:00:34,63.1,28.3,28,29/10/2018 6:00
2689,29/10/2018,6:02:34,63.3,28.3,27.9,29/10/2018 6:02
2690,29/10/2018,6:04:34,63.2,28.3,28,29/10/2018 6:04
2691,29/10/2018,6:06:34,63.2,28.3,27.9,29/10/2018 6:06
2692,29/10/2018,6:08:34,63.1,28.3,27.9,29/10/2018 6:08
2693,29/10/2018,6:10:34,63.3,28.3,27.9,29/10/2018 6:10
2694,29/10/2018,6:12:34,63.1,28.3,27.9,29/10/2018 6:12
2695,29/10/2018,6:14:34,63,28.3,27.9,29/10/2018 6:14
2696,29/10/2018,6:16:34,63.1,28.3,27.9,29/10/2018 6:16
2697,29/10/2018,6:18:34,63.3,28.3,27.9,29/10/2018 6:18
2698,29/10/2018,6:20:34,63.1,28.3,27.9,29/10/2018 6:20
2699,29/10/2018,6:22:34,63,28.3,27.9,29/10/2018 6:22
2700,29/10/2018,6:24:34,63.2,28.3,27.9,29/10/2018 6:24
2701,29/10/2018,6:26:34,63.2,28.3,27.9,29/10/2018 6:26
2702,29/10/2018,6:28:34,63,28.3,27.9,29/10/2018 6:28
2703,29/10/2018,6:30:34,63.2,28.3,27.9,29/10/2018 6:30
2704,29/10/2018,6:32:34,63.3,28.3,27.9,29/10/2018 6:32
2705,29/10/2018,6:34:34,63.4,28.3,27.9,29/10/2018 6:34
2706,29/10/2018,6:36:34,63.2,28.3,27.9,29/10/2018 6:36
2707,29/10/2018,6:38:34,63.9,28.3,27.9,29/10/2018 6:38
2708,29/10/2018,6:40:34,63.3,28.2,27.9,29/10/2018 6:40
2709,29/10/2018,6:42:34,63.1,28.2,27.9,29/10/2018 6:42
2710,29/10/2018,6:44:34,63.2,28.2,27.9,29/10/2018 6:44
2711,29/10/2018,6:46:34,63.2,28.2,27.9,29/10/2018 6:46
2712,29/10/2018,6:48:34,63.1,28.2,27.9,29/10/2018 6:48
2713,29/10/2018,6:50:34,63.2,28.2,27.9,29/10/2018 6:50
2714,29/10/2018,6:52:34,63.1,28.2,27.9,29/10/2018 6:52
2715,29/10/2018,6:54:34,63.1,28.2,27.9,29/10/2018 6:54
2716,29/10/2018,6:56:34,63.1,28.2,27.9,29/10/2018 6:56
2717,29/10/2018,6:58:34,63.1,28.2,27.9,29/10/2018 6:58
2718,29/10/2018,7:00:34,63,28.2,27.9,29/10/2018 7:00
2719,29/10/2018,7:02:34,63.1,28.2,27.9,29/10/2018 7:02
2720,29/10/2018,7:04:34,63.2,28.2,27.9,29/10/2018 7:04
2721,29/10/2018,7:06:34,63.1,28.2,27.9,29/10/2018 7:06
2722,29/10/2018,7:08:34,63.1,28.2,27.9,29/10/2018 7:08
2723,29/10/2018,7:10:34,63.1,28.2,27.9,29/10/2018 7:10
2724,29/10/2018,7:12:34,63.7,28.2,27.9,29/10/2018 7:12
2725,29/10/2018,7:14:34,63.3,28.2,27.9,29/10/2018 7:14
2726,29/10/2018,7:16:34,63.2,28.2,27.9,29/10/2018 7:16
2727,29/10/2018,7:18:34,63.4,28.2,27.9,29/10/2018 7:18
2728,29/10/2018,7:20:34,63.3,28.2,27.9,29/10/2018 7:20
2729,29/10/2018,7:22:34,63.5,28.2,27.9,29/10/2018 7:22
2730,29/10/2018,7:24:34,63.4,28.2,27.9,29/10/2018 7:24
2731,29/10/2018,7:26:34,63.6,28.2,27.9,29/10/2018 7:26
2732,29/10/2018,7:28:34,63.4,28.2,27.9,29/10/2018 7:28
2733,29/10/2018,7:30:34,63.7,28.2,27.9,29/10/2018 7:30
2734,29/10/2018,7:32:34,63.4,28.2,27.9,29/10/2018 7:32
2735,29/10/2018,7:34:34,63.7,28.2,27.9,29/10/2018 7:34
2736,29/10/2018,7:36:34,63.7,28.2,27.9,29/10/2018 7:36
2737,29/10/2018,7:38:34,63.4,28.2,27.9,29/10/2018 7:38
2738,29/10/2018,7:40:34,64.1,28.2,27.9,29/10/2018 7:40
2739,29/10/2018,7:42:34,63.6,28.2,27.9,29/10/2018 7:42
2740,29/10/2018,7:44:34,64.1,28.2,27.9,29/10/2018 7:44
2741,29/10/2018,7:46:34,63.6,28.2,27.9,29/10/2018 7:46
2742,29/10/2018,7:48:34,63.7,28.2,27.9,29/10/2018 7:48
2743,29/10/2018,7:50:34,63.9,28.2,27.9,29/10/2018 7:50
2744,29/10/2018,7:52:34,63.8,28.2,27.9,29/10/2018 7:52
2745,29/10/2018,7:54:34,63.9,28.2,27.9,29/10/2018 7:54
2746,29/10/2018,7:56:34,64.2,28.2,27.9,29/10/2018 7:56
2747,29/10/2018,7:58:34,64.4,28.2,27.9,29/10/2018 7:58
2748,29/10/2018,8:00:34,64.4,28.2,27.9,29/10/2018 8:00
2749,29/10/2018,8:02:34,64.2,28.2,27.9,29/10/2018 8:02
2750,29/10/2018,8:04:34,64.4,28.2,27.9,29/10/2018 8:04
2751,29/10/2018,8:06:34,64.6,28.2,27.9,29/10/2018 8:06
2752,29/10/2018,8:08:34,64.3,28.2,27.9,29/10/2018 8:08
2753,29/10/2018,8:10:34,64.1,28.2,27.9,29/10/2018 8:10
2754,29/10/2018,8:12:34,64.2,28.2,27.9,29/10/2018 8:12
2755,29/10/2018,8:14:34,64.1,28.2,27.9,29/10/2018 8:14
2756,29/10/2018,8:16:34,64.1,28.2,27.9,29/10/2018 8:16
2757,29/10/2018,8:18:34,64.1,28.2,27.9,29/10/2018 8:18
2758,29/10/2018,8:20:34,64.1,28.2,27.9,29/10/2018 8:20
2759,29/10/2018,8:22:34,64.2,28.3,27.9,29/10/2018 8:22
2760,29/10/2018,8:24:34,64.3,28.3,27.9,29/10/2018 8:24
2761,29/10/2018,8:26:34,64.2,28.3,27.9,29/10/2018 8:26
2762,29/10/2018,8:28:34,64.3,28.3,27.9,29/10/2018 8:28
2763,29/10/2018,8:30:34,64.5,28.3,27.9,29/10/2018 8:30
2764,29/10/2018,8:32:34,64.6,28.3,27.9,29/10/2018 8:32
2765,29/10/2018,8:34:34,64.4,28.3,27.9,29/10/2018 8:34
2766,29/10/2018,8:36:34,64.6,28.3,27.9,29/10/2018 8:36
2767,29/10/2018,8:38:34,64.7,28.3,27.9,29/10/2018 8:38
2768,29/10/2018,8:40:34,64.5,28.3,27.9,29/10/2018 8:40
2769,29/10/2018,8:42:34,64.7,28.3,27.9,29/10/2018 8:42
2770,29/10/2018,8:44:34,64.8,28.3,27.9,29/10/2018 8:44
2771,29/10/2018,8:46:34,64.7,28.3,27.9,29/10/2018 8:46
2772,29/10/2018,8:48:34,65,28.3,28,29/10/2018 8:48
2773,29/10/2018,8:50:34,64.9,28.3,27.9,29/10/2018 8:50
2774,29/10/2018,8:52:34,64.9,28.3,28,29/10/2018 8:52
2775,29/10/2018,8:54:34,64.9,28.3,28,29/10/2018 8:54
2776,29/10/2018,8:56:34,64.8,28.3,28,29/10/2018 8:56
2777,29/10/2018,8:58:34,64.6,28.3,28,29/10/2018 8:58
2778,29/10/2018,9:00:34,64.7,28.3,28,29/10/2018 9:00
2779,29/10/2018,9:02:34,65,28.3,28,29/10/2018 9:02
2780,29/10/2018,9:04:34,64.7,28.3,28,29/10/2018 9:04
2781,29/10/2018,9:06:34,64.8,28.3,28,29/10/2018 9:06
2782,29/10/2018,9:08:34,64.7,28.3,28,29/10/2018 9:08
2783,29/10/2018,9:10:34,64.8,28.3,28,29/10/2018 9:10
2784,29/10/2018,9:12:34,64.7,28.3,28,29/10/2018 9:12
2785,29/10/2018,9:14:34,64.6,28.3,28,29/10/2018 9:14
2786,29/10/2018,9:16:34,64.6,28.4,28,29/10/2018 9:16
2787,29/10/2018,9:18:34,64.8,28.4,28,29/10/2018 9:18
2788,29/10/2018,9:20:34,64.9,28.4,28,29/10/2018 9:20
2789,29/10/2018,9:22:34,65,28.4,28,29/10/2018 9:22
2790,29/10/2018,9:24:34,65.3,28.4,28.1,29/10/2018 9:24
2791,29/10/2018,9:26:34,65,28.4,28.1,29/10/2018 9:26
2792,29/10/2018,9:28:34,65.1,28.4,28.1,29/10/2018 9:28
2793,29/10/2018,9:30:34,65.3,28.4,28.1,29/10/2018 9:30
2794,29/10/2018,9:32:34,65.3,28.4,28.1,29/10/2018 9:32
2795,29/10/2018,9:34:34,65.3,28.4,28.1,29/10/2018 9:34
2796,29/10/2018,9:36:34,65.5,28.4,28.1,29/10/2018 9:36
2797,29/10/2018,9:38:34,65.8,28.4,28.1,29/10/2018 9:38
2798,29/10/2018,9:40:34,65.8,28.4,28.1,29/10/2018 9:40
2799,29/10/2018,9:42:34,65.5,28.4,28.1,29/10/2018 9:42
2800,29/10/2018,9:44:34,65.5,28.4,28.1,29/10/2018 9:44
2801,29/10/2018,9:46:34,65.8,28.4,28.2,29/10/2018 9:46
2802,29/10/2018,9:48:34,66,28.4,28.2,29/10/2018 9:48
2803,29/10/2018,9:50:34,66.1,28.5,28.2,29/10/2018 9:50
2804,29/10/2018,9:52:34,65.9,28.5,28.2,29/10/2018 9:52
2805,29/10/2018,9:54:34,66.4,28.5,28.2,29/10/2018 9:54
2806,29/10/2018,9:56:34,66.5,28.5,28.2,29/10/2018 9:56
2807,29/10/2018,9:58:34,66.6,28.5,28.2,29/10/2018 9:58
2808,29/10/2018,10:00:34,66.3,28.5,28.2,29/10/2018 10:00
2809,29/10/2018,10:02:34,66.5,28.5,28.2,29/10/2018 10:02
2810,29/10/2018,10:04:34,66.6,28.5,28.2,29/10/2018 10:04
2811,29/10/2018,10:06:34,66.7,28.6,28.2,29/10/2018 10:06
2812,29/10/2018,10:08:34,66.5,28.6,28.3,29/10/2018 10:08
2813,29/10/2018,10:10:34,66.5,28.6,28.3,29/10/2018 10:10
2814,29/10/2018,10:12:34,66.8,28.6,28.3,29/10/2018 10:12
2815,29/10/2018,10:14:34,66.5,28.6,28.3,29/10/2018 10:14
